GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,SM_COST,TRAIN_COST,CAR_COST
3,1,1,887,3,1,3,2,0,3,1,3,0,1,25,1,1,1,2.62,189,1.2,1.01,237,0.2,0,1.76,116,2,2.37,1.89,1.16
3,1,1,442,1,0,1,0,0,4,1,0,0,22,2,1,1,1,0.89,30,0.3,0.38,43,0.2,0,0.7,52,2,0.43,0.3,0.52
3,1,1,663,3,1,1,0,0,4,1,0,0,2,25,1,1,1,1.28,67,1.2,0.65,76,0.3,0,1.69,80,2,0.76,0.67,0.8
3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,2.14,126,1.2,0.85,146,0.2,0,2.6,125,3,1.46,1.26,1.25
2,0,1,430,7,0,3,2,0,3,0,2,0,25,10,1,1,1,1.26,82,0.3,0.96,86,0.3,0,0.8,195,3,0.86,0.82,1.95
3,1,1,446,1,0,1,1,0,3,0,2,0,22,2,1,1,1,0.99,31,1.2,0.59,45,0.1,0,0.56,40,2,0.45,0.31,0.4
3,1,1,544,3,0,1,0,0,3,1,0,0,25,2,1,1,1,1.48,36,1.2,0.67,50,0.1,0,1.1,56,2,0.5,0.36,0.56
2,0,1,265,3,0,2,1,1,4,1,4,0,25,22,1,1,1,0.76,13,0.6,0.4,15,0.2,0,0.7,78,1,0.15,0.13,0.78
3,1,1,909,3,1,3,2,1,3,1,3,0,2,17,1,1,1,1.42,136,0.3,1.04,162,0.2,0,1.12,84,3,1.62,1.36,0.84
3,1,1,635,3,0,3,2,1,2,1,3,0,15,1,1,1,1,1.05,42,1.2,0.66,76,0.1,0,0.65,32,3,0.76,0.42,0.32
3,1,1,446,1,0,1,1,0,3,0,2,0,22,2,1,1,1,1.32,23,0.6,0.55,28,0.2,0,0.7,52,2,0.28,0.23,0.52
3,1,1,456,1,0,3,1,0,2,1,2,0,25,10,1,1,1,1.03,76,0.6,0.9,83,0.2,0,0.72,44,3,0.83,0.76,0.44
2,0,1,195,2,1,5,2,1,2,1,3,0,19,25,1,1,1,0.56,83,0.3,0.35,133,0.2,0,0.96,88,3,1.33,0.83,0.88
3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,1,1,1,0.88,54,1.2,0.42,65,0.3,0,1.17,48,2,0.65,0.54,0.48
3,1,1,553,3,0,1,1,1,3,1,2,0,1,22,1,1,1,2.33,53,1.2,0.88,72,0.1,0,2.21,136,2,0.72,0.53,1.36
3,1,1,751,3,1,1,2,0,2,1,3,0,25,1,1,1,1,2.36,126,0.3,0.71,140,0.3,0,1.52,182,2,1.4,1.26,1.82
3,1,1,1074,4,0,3,1,1,2,0,2,0,17,2,1,1,1,3.33,116,0.3,1.79,132,0.1,0,1.9,88,3,1.32,1.16,0.88
3,1,1,767,3,1,1,2,1,3,1,3,0,2,14,1,1,1,1.8,94,0.3,0.95,99,0.3,0,0.88,91,2,0.99,0.94,0.91
3,1,1,1018,4,0,1,3,0,4,1,3,0,2,22,1,1,1,0.82,22,0.6,0.31,34,0.3,0,0.56,52,2,0.34,0.22,0.52
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,1.42,138,1.2,1.03,155,0.3,0,1.3,52,3,1.55,1.38,0.52
3,1,1,739,3,1,1,2,0,2,0,3,0,3,22,1,1,1,1.47,89,1.2,1.11,99,0.1,0,1.12,85,1,0.99,0.89,0.85
3,1,1,671,3,1,1,1,0,3,1,3,0,2,1,1,1,1,0.92,72,0.6,0.34,78,0.2,0,0.64,48,2,0.78,0.72,0.48
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,2.25,176,0.3,0.96,198,0.1,0,1.7,96,2,1.98,1.76,0.96
3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,3.36,110,1.2,1.09,137,0.2,0,2.16,120,2,1.37,1.1,1.2
3,1,1,705,3,1,1,2,0,3,1,3,0,1,2,1,1,1,1.06,54,0.3,0.34,78,0.2,0,1.17,60,2,0.78,0.54,0.6
3,1,1,1101,4,0,3,1,1,3,1,2,0,25,1,1,1,1,2.87,154,0.3,1.16,177,0.3,0,1.68,169,3,1.77,1.54,1.69
2,0,1,185,2,1,1,1,1,2,0,2,0,1,2,1,1,1,0.92,72,0.3,0.41,78,0.1,0,1.04,65,2,0.78,0.72,0.65
3,1,1,856,3,1,3,2,0,2,1,3,0,17,2,1,1,1,2.03,176,1.2,0.98,198,0.3,0,1.28,149,2,1.98,1.76,1.49
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,1.18,56,0.3,0.7,78,0.1,0,1.0,48,3,0.78,0.56,0.48
2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,1.09,4200,0.6,0.39,5460,0.1,0,0.48,70,2,0.0,0.0,0.7
3,1,1,1055,4,0,3,1,0,3,0,3,0,25,12,1,1,1,1.93,95,0.6,1.23,108,0.1,0,2.34,136,3,1.08,0.95,1.36
2,0,1,351,3,1,1,1,1,5,0,4,0,17,2,1,1,1,1.11,97,0.6,0.48,109,0.3,0,2.34,80,1,1.09,0.97,0.8
3,1,1,475,1,0,3,3,0,3,0,2,0,25,2,1,1,1,1.46,72,0.3,0.44,99,0.2,0,1.43,80,2,0.99,0.72,0.8
3,1,1,584,3,0,1,2,1,3,1,4,0,2,20,1,1,1,1.78,45,1.2,0.96,57,0.1,0,1.56,91,2,0.57,0.45,0.91
3,1,1,745,3,1,1,2,0,3,1,3,0,17,2,1,1,1,1.51,94,0.3,1.1,97,0.1,0,1.43,104,2,0.97,0.94,1.04
3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,3.15,122,1.2,1.6,137,0.3,0,1.76,188,3,1.37,1.22,1.88
2,0,1,138,2,0,6,1,1,2,0,2,1,1,2,1,1,1,0.82,2340,0.3,0.38,3380,0.3,0,0.75,40,2,0.0,0.0,0.4
2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,0.88,35,0.6,0.53,43,0.3,0,1.04,28,2,0.43,0.35,0.28
3,1,1,462,1,0,3,1,0,3,0,1,0,2,22,1,1,1,1.14,52,0.3,0.71,80,0.2,0,0.56,32,3,0.8,0.52,0.32
3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,1,1,1,1.08,82,1.2,0.53,88,0.2,0,1.56,70,2,0.88,0.82,0.7
3,1,1,696,3,1,1,2,0,2,1,3,0,2,17,1,1,1,1.6,97,1.2,1.1,105,0.2,0,1.95,95,2,1.05,0.97,0.95
2,0,1,408,5,0,6,3,1,2,1,1,1,2,1,1,1,1,1.45,2340,0.3,0.66,4160,0.2,0,1.17,60,2,0.0,0.0,0.6
3,1,1,770,3,1,1,2,1,3,1,3,0,2,25,1,1,1,1.96,76,0.3,1.15,88,0.3,0,1.95,80,2,0.88,0.76,0.8
3,1,1,679,3,1,1,1,0,5,1,3,0,25,17,1,1,1,2.57,122,0.3,0.95,178,0.2,0,2.16,152,2,1.78,1.22,1.52
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,1.79,62,0.3,0.65,70,0.3,1,2.47,80,2,0.7,0.62,0.8
2,0,1,101,1,1,6,3,1,4,1,4,1,2,1,1,1,1,1.11,5040,0.6,0.43,6720,0.3,0,0.97,20,3,0.0,0.0,0.2
2,0,1,235,3,0,1,1,1,2,1,2,0,20,10,1,1,1,2.34,56,0.3,1.8,78,0.2,0,1.36,80,2,0.78,0.56,0.8
2,0,1,196,2,1,5,2,1,3,0,3,0,25,2,1,1,1,1.24,83,0.3,0.59,133,0.2,0,0.96,80,2,1.33,0.83,0.8
3,1,1,624,3,0,3,2,0,3,1,3,0,2,25,1,1,1,1.32,75,0.3,0.69,108,0.2,0,1.69,85,2,1.08,0.75,0.85
2,0,1,245,3,0,1,1,1,5,0,1,0,25,2,1,1,1,1.61,36,0.3,0.59,50,0.2,0,0.97,70,2,0.5,0.36,0.7
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,2.22,131,0.6,0.85,140,0.2,0,1.6,120,3,1.4,1.31,1.2
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,1.64,106,1.2,0.56,118,0.2,0,2.21,105,2,1.18,1.06,1.05
2,0,1,363,3,1,3,1,1,4,0,4,0,22,2,1,1,1,0.87,76,0.3,0.43,97,0.3,0,0.7,45,3,0.97,0.76,0.45
2,0,1,145,2,0,6,1,1,2,1,2,1,1,2,1,1,1,0.9,3120,0.6,0.32,3120,0.2,0,0.88,80,2,0.0,0.0,0.8
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,1.46,163,0.3,0.49,181,0.3,0,0.96,104,2,1.81,1.63,1.04
3,1,1,983,4,0,1,1,1,2,1,2,0,2,22,1,1,1,1.99,50,0.3,1.48,56,0.2,0,1.2,104,2,0.56,0.5,1.04
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,1.46,136,0.3,0.55,153,0.1,0,1.2,64,2,1.53,1.36,0.64
3,1,1,744,3,1,1,2,0,3,1,3,0,2,1,1,1,1,0.92,54,0.6,0.41,68,0.1,0,1.17,78,1,0.68,0.54,0.78
2,0,1,366,3,1,3,1,3,4,1,1,0,23,25,1,1,1,0.85,119,1.2,0.61,136,0.2,0,0.91,40,3,1.36,1.19,0.4
2,0,1,255,3,0,1,1,1,3,0,3,0,1,2,1,1,1,1.5,34,0.3,0.71,48,0.2,0,1.04,50,2,0.48,0.34,0.5
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,0.97,75,0.3,0.44,100,0.1,1,0.48,35,3,1.0,0.75,0.35
3,1,1,1061,4,0,3,1,0,2,1,3,0,25,12,1,1,1,2.03,106,1.2,1.4,123,0.2,0,1.7,143,3,1.23,1.06,1.43
3,1,1,558,3,0,1,2,0,2,1,2,0,22,1,1,1,1,1.8,54,0.3,0.91,74,0.2,0,1.36,76,2,0.74,0.54,0.76
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,1.35,46,1.2,0.56,49,0.3,0,0.9,45,2,0.49,0.46,0.45
3,1,1,464,1,0,3,1,0,4,1,2,0,2,1,1,1,1,0.85,70,0.3,0.37,98,0.2,0,0.72,44,1,0.98,0.7,0.44
3,1,1,462,1,0,3,1,0,3,0,1,0,2,22,1,1,1,1.49,62,0.6,0.75,90,0.3,0,0.91,32,3,0.9,0.62,0.32
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,0.92,72,0.3,0.41,94,0.2,0,0.9,91,2,0.94,0.72,0.91
3,1,1,579,3,0,1,2,1,4,1,3,0,2,25,1,1,1,1.96,48,1.2,1.26,52,0.3,0,1.2,117,3,0.52,0.48,1.17
2,0,1,153,2,0,6,2,1,2,1,3,1,25,2,1,1,1,1.5,2340,1.2,0.69,4160,0.1,0,1.2,40,2,0.0,0.0,0.4
3,1,1,603,3,0,3,1,0,3,1,2,0,1,2,1,1,1,0.85,63,0.6,0.34,91,0.3,0,0.64,58,3,0.91,0.63,0.58
2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,1,1,1,3.53,2600,0.3,2.84,4160,0.2,0,1.68,104,3,0.0,0.0,1.04
3,1,1,681,3,1,1,1,1,1,1,1,0,17,22,1,1,1,3.38,98,0.6,1.84,112,0.2,0,2.5,188,1,1.12,0.98,1.88
3,1,1,962,4,0,1,1,0,3,1,2,0,25,10,1,1,1,0.95,38,0.6,0.92,42,0.1,0,1.0,44,3,0.42,0.38,0.44
3,1,1,966,4,0,1,1,0,2,0,2,0,2,17,1,1,1,1.85,60,0.6,0.96,66,0.2,0,1.2,60,3,0.66,0.6,0.6
2,0,1,293,3,0,5,1,1,3,0,2,0,22,1,1,1,1,1.98,50,0.6,0.9,80,0.3,0,1.7,115,1,0.8,0.5,1.15
3,1,1,847,3,1,3,1,1,3,1,1,0,25,1,1,1,1,1.82,210,0.6,0.81,237,0.2,0,2.73,120,2,2.37,2.1,1.2
2,0,1,375,3,1,6,1,1,4,0,4,1,2,22,1,1,1,0.91,4200,1.2,0.4,5040,0.3,0,0.64,71,1,0.0,0.0,0.71
3,1,1,679,3,1,1,1,0,5,1,3,0,25,17,1,1,1,2.57,110,0.3,1.09,137,0.3,0,2.7,190,2,1.37,1.1,1.9
3,1,1,856,3,1,3,2,0,2,1,3,0,17,2,1,1,1,1.88,176,0.6,0.98,198,0.2,0,2.08,115,2,1.98,1.76,1.15
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,1.24,50,0.6,0.52,65,0.1,0,0.56,80,2,0.65,0.5,0.8
2,0,1,41,1,0,6,1,1,3,1,2,1,5,22,1,1,1,2.74,2340,0.3,1.17,4160,0.2,0,2.73,60,1,0.0,0.0,0.6
2,0,1,181,2,0,8,3,1,2,0,2,0,22,25,1,1,1,0.58,295,0.6,0.32,295,0.2,0,0.48,32,2,2.95,2.95,0.32
3,1,1,499,1,1,3,2,0,2,1,3,0,22,1,1,1,1,1.76,158,0.6,0.76,194,0.1,0,2.21,143,2,1.94,1.58,1.43
2,0,1,390,3,1,7,1,1,5,1,2,1,25,22,1,1,1,0.55,2610,1.2,0.34,3480,0.3,0,0.52,48,2,0.0,0.0,0.48
3,1,1,1142,4,1,1,1,1,5,1,3,0,1,22,1,1,1,2.06,92,0.3,0.73,105,0.1,0,1.5,80,3,1.05,0.92,0.8
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,2.12,26,1.2,1.21,27,0.3,1,12.0,10,3,0.27,0.26,0.1
2,0,1,291,3,0,5,1,1,2,0,4,0,1,25,1,1,1,2.14,60,1.2,0.85,65,0.2,0,2.73,115,2,0.65,0.6,1.15
3,1,1,1115,4,1,1,1,0,2,1,2,0,22,1,1,1,1,1.7,113,0.6,0.8,127,0.1,0,1.7,88,3,1.27,1.13,0.88
3,1,1,1146,4,1,1,1,1,3,1,3,0,20,23,1,1,1,3.29,110,0.3,1.62,127,0.1,0,2.32,150,2,1.27,1.1,1.5
3,1,1,1158,4,1,3,1,0,4,1,1,0,25,10,1,1,1,1.08,82,1.2,0.82,111,0.1,0,0.7,36,3,1.11,0.82,0.36
3,1,1,1019,4,0,1,3,0,2,1,2,0,1,2,1,1,1,0.85,35,0.6,0.41,42,0.2,0,1.17,60,2,0.42,0.35,0.6
3,1,1,636,3,0,3,2,1,3,0,2,0,2,17,1,1,1,1.32,100,0.3,0.81,123,0.2,0,1.1,84,3,1.23,1.0,0.84
3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,1,1,1,1.24,133,0.6,1.11,142,0.2,0,0.72,48,3,1.42,1.33,0.48
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,2.29,196,0.6,1.12,245,0.1,0,2.99,188,2,2.45,1.96,1.88
2,0,1,265,3,0,2,1,1,4,1,4,0,25,22,1,1,1,0.58,18,0.3,0.38,20,0.1,0,0.91,78,1,0.2,0.18,0.78
3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,1.71,94,0.3,0.81,133,0.2,0,1.36,104,2,1.33,0.94,1.04
3,1,1,973,4,0,1,1,1,2,1,3,0,25,16,1,1,1,3.68,74,0.3,1.64,86,0.1,0,2.7,120,3,0.86,0.74,1.2
3,1,1,457,1,0,3,1,0,2,1,3,0,22,2,1,1,1,1.03,45,0.6,0.34,52,0.2,0,0.7,58,2,0.52,0.45,0.58
3,1,1,1178,4,1,3,1,1,2,0,3,0,25,2,1,1,1,1.25,136,0.6,0.49,181,0.3,0,1.2,80,3,1.81,1.36,0.8
2,0,1,4,1,0,1,1,1,2,1,3,0,19,2,1,1,1,1.38,40,0.3,0.65,45,0.1,0,1.35,80,2,0.45,0.4,0.8
3,1,1,632,3,0,3,2,1,2,1,2,0,22,1,1,1,1,1.57,97,0.3,0.73,123,0.3,0,1.7,95,3,1.23,0.97,0.95
3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,1,1,1,1.3,68,0.6,0.5,78,0.1,0,0.96,70,2,0.78,0.68,0.7
3,1,1,733,3,1,1,2,0,4,1,3,0,2,25,1,1,1,1.46,82,0.3,0.49,90,0.3,0,0.96,104,3,0.9,0.82,1.04
3,1,1,1192,4,1,7,1,0,5,1,3,0,2,20,1,1,1,1.48,13,0.6,0.96,21,0.3,0,1.2,70,3,0.21,0.13,0.7
3,1,1,912,3,1,3,2,1,3,1,3,0,17,22,1,1,1,2.76,225,1.2,1.22,254,0.3,0,1.84,201,3,2.54,2.25,2.01
2,0,1,416,6,0,1,1,0,3,1,3,0,25,23,1,1,1,1.25,46,1.2,1.01,48,0.2,0,1.56,75,1,0.48,0.46,0.75
3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,1.32,71,0.3,0.91,92,0.2,0,0.88,52,2,0.92,0.71,0.52
3,1,1,689,3,1,1,1,1,4,1,3,0,22,17,1,1,1,3.23,134,1.2,0.95,150,0.3,0,2.3,120,2,1.5,1.34,1.2
3,1,1,772,3,1,1,2,1,3,1,3,0,22,1,1,1,1,1.86,126,0.3,0.97,133,0.1,0,2.47,182,2,1.33,1.26,1.82
2,0,1,182,2,0,10,1,1,2,0,2,0,1,17,1,1,1,0.95,180,0.3,0.49,180,0.1,0,0.78,52,2,1.8,1.8,0.52
3,1,1,702,3,1,1,2,0,3,1,2,0,2,17,1,1,1,1.93,106,0.6,0.74,112,0.2,0,1.2,76,3,1.12,1.06,0.76
3,1,1,751,3,1,1,2,0,2,1,3,0,25,1,1,1,1,2.36,105,0.3,0.81,118,0.1,0,1.9,112,2,1.18,1.05,1.12
2,0,1,238,3,0,1,1,1,3,1,2,0,22,1,1,1,1,1.84,51,0.6,0.84,62,0.1,0,2.47,123,1,0.62,0.51,1.23
3,1,1,1085,4,0,3,1,1,5,1,2,0,1,23,1,1,1,2.9,99,0.3,2.05,108,0.1,0,1.3,64,3,1.08,0.99,0.64
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,1.71,142,1.2,1.3,153,0.2,0,1.4,104,3,1.53,1.42,1.04
2,0,1,179,2,0,8,2,1,2,1,3,0,25,22,1,1,1,0.59,201,0.3,0.35,268,0.1,1,0.32,30,2,2.68,2.01,0.3
3,1,1,1024,4,0,3,1,0,2,0,2,0,25,2,1,1,1,1.46,80,1.2,0.49,106,0.1,0,1.43,84,2,1.06,0.8,0.84
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,1.93,106,0.6,0.64,140,0.3,0,2.21,84,3,1.4,1.06,0.84
3,1,1,619,3,0,3,2,0,2,1,4,0,17,25,1,1,1,2.36,125,1.2,1.33,139,0.3,0,3.25,124,2,1.39,1.25,1.24
3,1,1,716,3,1,1,2,0,3,1,3,0,17,2,1,1,1,2.22,101,1.2,0.81,109,0.3,0,1.5,90,2,1.09,1.01,0.9
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,1.2,58,0.6,0.69,74,0.1,0,1.17,78,2,0.74,0.58,0.78
3,1,1,618,3,0,3,2,0,2,1,3,0,25,1,1,1,1,2.36,148,0.6,0.81,198,0.3,0,2.73,108,2,1.98,1.48,1.08
3,1,1,681,3,1,1,1,1,1,1,1,0,17,22,1,1,1,3.38,109,0.6,1.78,127,0.1,0,2.0,145,1,1.27,1.09,1.45
3,1,1,604,3,0,3,1,0,3,1,2,0,17,2,1,1,1,1.74,118,0.3,0.69,161,0.2,0,1.8,143,3,1.61,1.18,1.43
3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,2.02,169,0.6,1.47,198,0.3,0,1.6,110,2,1.98,1.69,1.1
3,1,1,758,3,1,1,2,1,2,1,3,0,20,2,1,1,1,1.41,84,1.2,1.01,94,0.2,0,1.8,136,2,0.94,0.84,1.36
3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,1,1,1,1.8,85,0.3,1.0,105,0.3,0,1.6,120,2,1.05,0.85,1.2
2,0,1,198,2,1,6,1,1,2,1,2,1,2,1,1,1,1,1.17,4200,0.3,0.49,5040,0.1,0,0.9,40,2,0.0,0.0,0.4
2,0,1,256,3,0,1,1,1,3,0,4,0,22,2,1,1,1,1.31,31,0.3,0.58,38,0.3,0,0.56,86,2,0.38,0.31,0.86
3,1,1,1084,4,0,3,1,1,4,1,3,0,25,17,1,1,1,3.46,179,0.6,1.16,248,0.3,0,3.25,124,3,2.48,1.79,1.24
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,1.93,108,0.6,1.13,118,0.2,0,1.2,76,3,1.18,1.08,0.76
2,0,1,418,6,0,2,1,0,2,0,1,0,25,22,1,1,1,0.68,10,0.6,0.45,15,0.3,1,0.68,19,2,0.15,0.1,0.19
3,1,1,514,2,0,1,1,1,1,0,2,0,22,12,1,1,1,1.91,59,1.2,1.58,64,0.1,0,1.12,95,3,0.64,0.59,0.95
2,0,1,145,2,0,6,1,1,2,1,2,1,1,2,1,1,1,0.9,2600,0.3,0.32,3380,0.3,1,1.43,80,2,0.0,0.0,0.8
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,2.86,45,0.3,1.32,80,0.2,0,2.34,105,1,0.8,0.45,1.05
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,2.36,17,1.2,0.81,25,0.2,0,1.52,92,3,0.25,0.17,0.92
3,1,1,509,1,1,3,3,0,3,1,3,0,22,1,1,1,1,1.64,176,0.6,0.56,245,0.3,0,1.7,110,2,2.45,1.76,1.1
3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,1,1,1,2.0,126,0.6,1.15,137,0.1,0,2.4,112,2,1.37,1.26,1.12
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,0.85,54,1.2,0.37,65,0.3,0,1.17,56,2,0.65,0.54,0.56
3,1,1,1165,4,1,3,1,1,3,0,3,0,22,1,1,1,1,2.03,198,0.3,0.89,237,0.3,0,2.47,100,2,2.37,1.98,1.0
3,1,1,917,3,1,3,2,1,4,1,3,0,15,25,1,1,1,2.67,294,0.6,1.08,349,0.1,0,2.5,128,3,3.49,2.94,1.28
3,1,1,701,3,1,1,2,0,2,1,4,0,18,2,1,1,1,1.63,76,1.2,1.05,99,0.1,0,1.4,80,3,0.99,0.76,0.8
3,1,1,697,3,1,1,2,0,2,1,3,0,10,20,1,1,1,1.89,106,1.2,1.48,112,0.2,0,2.6,110,2,1.12,1.06,1.1
3,1,1,525,2,0,3,1,1,4,1,4,0,25,2,1,1,1,1.68,80,1.2,0.66,108,0.1,0,1.56,97,1,1.08,0.8,0.97
3,1,1,547,3,0,1,1,0,3,1,2,0,25,10,1,1,1,0.95,32,0.6,0.94,35,0.2,0,1.3,65,2,0.35,0.32,0.65
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,1.82,210,1.2,0.63,245,0.2,0,1.9,195,2,2.45,2.1,1.95
3,1,1,701,3,1,1,2,0,2,1,4,0,18,2,1,1,1,1.94,84,0.6,1.05,97,0.1,0,1.12,100,3,0.97,0.84,1.0
3,1,1,973,4,0,1,1,1,2,1,3,0,25,16,1,1,1,3.08,89,0.6,1.39,99,0.2,0,2.16,120,3,0.99,0.89,1.2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,1.14,78,0.3,0.42,84,0.3,0,0.72,97,2,0.84,0.78,0.97
3,1,1,727,3,1,1,2,0,3,1,3,0,22,17,1,1,1,2.69,105,1.2,1.74,118,0.3,0,1.52,149,3,1.18,1.05,1.49
3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,1.65,132,1.2,1.37,147,0.3,0,1.56,64,2,1.47,1.32,0.64
3,1,1,591,3,0,1,3,1,2,1,2,0,1,22,1,1,1,1.93,62,0.3,0.56,70,0.3,0,1.36,136,2,0.7,0.62,1.36
3,1,1,1134,4,1,1,1,1,4,0,4,0,1,23,1,1,1,2.49,98,1.2,1.69,112,0.3,0,2.21,80,2,1.12,0.98,0.8
3,1,1,444,1,0,1,1,0,2,1,2,0,22,2,1,1,1,0.94,23,1.2,0.5,28,0.3,0,0.91,36,2,0.28,0.23,0.36
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,1.77,106,0.3,0.77,140,0.2,0,1.7,143,2,1.4,1.06,1.43
3,1,1,1190,4,1,6,1,1,4,1,2,0,2,25,1,1,1,1.36,17,0.3,0.6,23,0.1,0,0.96,85,1,0.23,0.17,0.85
2,0,1,328,3,0,7,1,1,1,1,1,1,1,17,1,1,1,0.7,1850,0.3,0.56,2960,0.2,0,0.4,20,1,0.0,0.0,0.2
3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,2.01,218,0.6,1.03,245,0.2,0,2.6,130,2,2.45,2.18,1.3
3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,1,1,1,1.27,184,1.2,0.72,194,0.2,0,1.69,70,3,1.94,1.84,0.7
3,1,1,716,3,1,1,2,0,3,1,3,0,17,2,1,1,1,1.71,84,0.6,0.95,97,0.2,0,1.95,90,2,0.97,0.84,0.9
3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,1,1,1,1.47,100,0.3,1.11,130,0.2,0,1.17,60,2,1.3,1.0,0.6
3,1,1,598,3,0,3,0,1,3,1,3,0,17,25,1,1,1,2.6,167,0.6,1.25,177,0.2,0,2.0,144,3,1.77,1.67,1.44
2,0,1,436,7,1,1,1,0,2,1,2,0,18,25,1,1,1,2.79,120,0.3,1.5,137,0.1,1,2.24,200,2,1.37,1.2,2.0
3,1,1,859,3,1,3,2,0,3,1,2,0,2,1,1,1,1,1.04,117,0.6,0.59,142,0.1,0,1.17,71,3,1.42,1.17,0.71
3,1,1,699,3,1,1,2,0,2,1,3,0,17,25,1,1,1,2.83,110,0.3,0.95,133,0.1,0,2.16,180,2,1.33,1.1,1.8
3,1,1,894,3,1,3,2,1,2,0,3,0,22,17,1,1,1,2.45,210,0.3,1.67,274,0.2,0,1.68,112,3,2.74,2.1,1.12
3,1,1,632,3,0,3,2,1,2,1,2,0,22,1,1,1,1,2.06,108,0.6,0.59,128,0.1,0,1.36,95,3,1.28,1.08,0.95
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,1.19,78,0.6,0.61,84,0.2,0,0.96,56,3,0.84,0.78,0.56
3,1,1,442,1,0,1,0,0,4,1,0,0,22,2,1,1,1,0.89,22,0.6,0.38,28,0.1,0,0.91,52,2,0.28,0.22,0.52
3,1,1,755,3,1,1,2,1,2,1,2,0,17,10,1,1,1,1.83,92,0.6,1.05,105,0.2,0,2.08,95,2,1.05,0.92,0.95
3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,1.89,85,1.2,0.75,122,0.1,0,1.7,104,2,1.22,0.85,1.04
3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,1.83,136,1.2,1.13,153,0.3,0,0.88,104,3,1.53,1.36,1.04
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,1.62,40,1.2,0.83,52,0.1,1,1.56,78,2,0.52,0.4,0.78
3,1,1,1040,4,0,3,1,0,2,1,2,0,17,25,1,1,1,2.99,156,1.2,1.31,189,0.2,0,2.9,227,3,1.89,1.56,2.27
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,1.51,31,0.3,1.03,38,0.2,1,1.1,39,2,0.38,0.31,0.39
3,1,1,1083,4,0,3,1,1,4,1,2,0,25,2,1,1,1,2.25,99,1.2,1.59,114,0.2,0,1.6,130,2,1.14,0.99,1.3
